well,tile,timepoint,condition,stimulation,n_neurons,mean_confidence_class0,std_confidence_class0,mean_confidence_class1,std_confidence_class1,fraction_predicted_class1
A22,4,T11,Control,0ms,40,0.97020483,0.12223986,0.029795146,0.12223986,0.025
A22,4,T12,Control,0ms,40,0.9902956,0.06031689,0.00970436,0.060316887,0.0
A22,4,T13,Control,0ms,40,0.9988991,0.003494703,0.0011008943,0.0034947088,0.0
A22,4,T14,Control,0ms,40,0.9990441,0.0036383672,0.00095582765,0.003638374,0.0
A22,4,T15,Control,0ms,40,0.9997481,0.0012685676,0.00025184112,0.0012685794,0.0
A22,4,T2,Control,0ms,40,0.33380908,0.4420726,0.6661909,0.4420726,0.65
A22,4,T3,Control,0ms,40,0.4756012,0.4737981,0.5243988,0.47379813,0.5
A22,4,T4,Control,0ms,40,0.6701708,0.44434515,0.3298292,0.44434515,0.325
A22,4,T5,Control,0ms,40,0.75486624,0.37138945,0.24513373,0.37138942,0.225
A22,4,T6,Control,0ms,40,0.7719189,0.38540736,0.2280811,0.38540736,0.25
A22,4,T7,Control,0ms,40,0.91007936,0.24958462,0.089920595,0.24958462,0.075
A22,4,T8,Control,0ms,40,0.93717253,0.19484323,0.062827475,0.19484323,0.05
A22,4,T9,Control,0ms,40,0.98694193,0.039475568,0.013058141,0.039475568,0.0
A23,1,T0,Control,0ms,18,0.06730484,0.2366202,0.93269515,0.23662022,0.9444444444444444
A23,1,T1,Control,0ms,18,0.15490325,0.33641475,0.84509677,0.33641478,0.8333333333333334
A23,1,T10,Control,0ms,18,0.9980827,0.008129939,0.001917344,0.008129938,0.0
A23,1,T11,Control,0ms,18,0.99999756,1.01714395e-05,2.399958e-06,1.0168642e-05,0.0
A23,1,T12,Control,0ms,18,1.0,0.0,5.249337e-10,1.7590378e-09,0.0
A23,1,T13,Control,0ms,18,1.0,0.0,6.821572e-11,2.058848e-10,0.0
A23,1,T14,Control,0ms,18,1.0,0.0,1.21057496e-11,4.7378455e-11,0.0
A23,1,T15,Control,0ms,18,1.0,0.0,1.7818455e-10,5.266467e-10,0.0
A23,1,T2,Control,0ms,18,0.5658338,0.4663476,0.43416616,0.4663476,0.4444444444444444
A23,1,T3,Control,0ms,18,0.6802881,0.38387787,0.31971198,0.38387787,0.3333333333333333
A23,1,T4,Control,0ms,18,0.8244963,0.320417,0.17550367,0.320417,0.16666666666666666
A23,1,T5,Control,0ms,18,0.9545878,0.13379085,0.045412183,0.13379084,0.05555555555555555
A23,1,T6,Control,0ms,18,0.9993462,0.0024332774,0.0006538117,0.0024332788,0.0
A23,1,T7,Control,0ms,18,0.9999346,0.00026903796,6.5388565e-05,0.00026905094,0.0
A23,1,T8,Control,0ms,18,0.99999034,4.0613406e-05,9.640966e-06,4.0600436e-05,0.0
A23,1,T9,Control,0ms,18,0.9999985,4.938182e-06,1.4387056e-06,4.925413e-06,0.0
A23,2,T0,Control,10000ms,26,0.026074661,0.0852797,0.97392535,0.08527971,1.0
A23,2,T1,Control,10000ms,26,0.06622333,0.20101905,0.93377674,0.20101905,0.9615384615384616
A23,2,T10,Control,10000ms,26,0.999808,0.0009395302,0.00019202374,0.0009395449,0.0
A23,2,T11,Control,10000ms,26,0.9999586,0.00018227045,4.147359e-05,0.00018227287,0.0
A23,2,T12,Control,10000ms,26,0.9999994,3.0843094e-06,6.0979215e-07,3.0776046e-06,0.0
A23,2,T13,Control,10000ms,26,1.0,1.4128264e-07,3.4398937e-08,1.5086657e-07,0.0
A23,2,T14,Control,10000ms,26,0.99999976,1.0515812e-06,2.1926576e-07,1.0488515e-06,0.0
A23,2,T15,Control,10000ms,26,0.99999994,1.3519373e-07,4.6203702e-08,1.3658023e-07,0.0
A23,2,T2,Control,10000ms,26,0.27332288,0.39210793,0.72667706,0.39210793,0.7307692307692307
A23,2,T3,Control,10000ms,26,0.48081157,0.431244,0.51918846,0.43124402,0.5
A23,2,T4,Control,10000ms,26,0.76660305,0.3429349,0.23339702,0.3429349,0.19230769230769232
A23,2,T5,Control,10000ms,26,0.9111291,0.23549432,0.08887083,0.23549432,0.07692307692307693
A23,2,T6,Control,10000ms,26,0.9669718,0.166788,0.033028144,0.166788,0.038461538461538464
A23,2,T7,Control,10000ms,26,0.99315447,0.023885708,0.006845556,0.023885697,0.0
A23,2,T8,Control,10000ms,26,0.99793845,0.0063898703,0.0020615775,0.0063898847,0.0
A23,2,T9,Control,10000ms,26,0.99898124,0.003622282,0.0010187684,0.0036222716,0.0
