well,tile,timepoint,condition,stimulation,n_neurons,mean_confidence_class0,std_confidence_class0,mean_confidence_class1,std_confidence_class1,fraction_predicted_class1
A23,2,T10,Control,10000ms,26,0.7751293,0.045952074,0.2248707,0.045952074,0.0
A23,2,T11,Control,10000ms,26,0.7731795,0.048985384,0.22682047,0.048985377,0.0
A23,2,T12,Control,10000ms,26,0.76933616,0.054120816,0.23066384,0.054120805,0.0
A23,2,T13,Control,10000ms,26,0.76888347,0.0409743,0.23111647,0.040974308,0.0
A23,2,T14,Control,10000ms,26,0.7772858,0.045692522,0.2227142,0.045692515,0.0
A23,2,T15,Control,10000ms,26,0.77624756,0.038820248,0.22375244,0.038820244,0.0
A23,2,T2,Control,10000ms,26,0.6908974,0.114582635,0.3091026,0.114582635,0.038461538461538464
A23,2,T3,Control,10000ms,26,0.7052816,0.10275086,0.29471838,0.10275087,0.07692307692307693
A23,2,T4,Control,10000ms,26,0.7415688,0.09215751,0.2584312,0.09215751,0.038461538461538464
A23,2,T5,Control,10000ms,26,0.7583794,0.06138436,0.24162056,0.061384354,0.0
A23,2,T6,Control,10000ms,26,0.75104356,0.07854094,0.2489565,0.07854095,0.038461538461538464
A23,2,T7,Control,10000ms,26,0.7656787,0.05679389,0.23432128,0.05679389,0.0
A23,2,T8,Control,10000ms,26,0.75972056,0.06168489,0.2402794,0.061684895,0.0
A23,2,T9,Control,10000ms,26,0.7739007,0.03599253,0.22609931,0.035992518,0.0
A23,3,T0,Control,10000ms,16,0.5016974,0.23217292,0.49830258,0.2321729,0.375
A23,3,T1,Control,10000ms,16,0.5693548,0.20298591,0.43064523,0.2029859,0.375
A23,3,T10,Control,10000ms,16,0.7799367,0.055181034,0.22006333,0.055181026,0.0
A23,3,T11,Control,10000ms,16,0.772895,0.052603073,0.22710499,0.05260308,0.0
A23,3,T12,Control,10000ms,16,0.77981836,0.05586714,0.22018166,0.055867147,0.0
A23,3,T13,Control,10000ms,16,0.78231484,0.054335907,0.21768515,0.05433589,0.0
A23,3,T14,Control,10000ms,16,0.7846893,0.064509094,0.2153107,0.06450911,0.0
A23,3,T15,Control,10000ms,16,0.78344023,0.06071667,0.21655977,0.060716663,0.0
A23,3,T2,Control,10000ms,16,0.65930974,0.15943767,0.34069026,0.15943767,0.125
A23,3,T3,Control,10000ms,16,0.69299406,0.12235739,0.30700594,0.1223574,0.125
A23,3,T4,Control,10000ms,16,0.7122018,0.12551896,0.2877982,0.12551895,0.125
A23,3,T5,Control,10000ms,16,0.7184811,0.14948905,0.2815189,0.14948906,0.0625
A23,3,T6,Control,10000ms,16,0.74911463,0.10146696,0.25088537,0.10146697,0.0625
A23,3,T7,Control,10000ms,16,0.7523315,0.0769463,0.24766849,0.0769463,0.0
A23,3,T8,Control,10000ms,16,0.7650358,0.05560595,0.23496422,0.05560596,0.0
A23,3,T9,Control,10000ms,16,0.7781658,0.04372799,0.22183417,0.043727987,0.0
A4,1,T0,Control,0ms,8,0.080811985,0.21294206,0.919188,0.21294208,0.875
A4,1,T1,Control,0ms,8,0.080348484,0.20719045,0.9196515,0.20719042,0.875
A4,1,T10,Control,0ms,8,0.032451965,0.08688734,0.967548,0.08688732,1.0
