well,tile,timepoint,condition,stimulation,n_neurons,mean_confidence_class0,std_confidence_class0,mean_confidence_class1,std_confidence_class1,fraction_predicted_class1
L20,3,T15,APPV717I,10000ms,29,0.8612168,0.2634566,0.1387832,0.2634566,0.10344827586206896
L20,4,T0,APPV717I,0ms,28,0.14813457,0.25330457,0.8518654,0.25330457,0.8928571428571429
L20,4,T15,APPV717I,0ms,28,0.85454047,0.28651804,0.14545952,0.28651804,0.10714285714285714
L22,1,T0,APPV717I,0ms,13,0.2826637,0.38566974,0.7173363,0.38566974,0.7692307692307693
L22,1,T15,APPV717I,0ms,13,0.858573,0.24708717,0.14142694,0.24708715,0.07692307692307693
L22,2,T0,APPV717I,10000ms,42,0.37645715,0.42456082,0.6235429,0.42456082,0.6190476190476191
L22,2,T15,APPV717I,10000ms,42,0.85492027,0.29446998,0.14507973,0.29446998,0.11904761904761904
L22,3,T0,APPV717I,10000ms,23,0.25889418,0.3606813,0.74110585,0.36068133,0.782608695652174
L22,3,T15,APPV717I,10000ms,23,0.81812483,0.31180027,0.18187512,0.31180027,0.21739130434782608
L22,4,T0,APPV717I,0ms,45,0.2660397,0.35615307,0.7339603,0.35615307,0.7555555555555555
L22,4,T15,APPV717I,0ms,45,0.86163557,0.25490075,0.13836445,0.25490075,0.1111111111111111
M1,1,T0,APPV717I,0ms,18,0.21025813,0.31092077,0.7897418,0.31092077,0.8333333333333334
M1,1,T15,APPV717I,0ms,18,0.7158954,0.3723869,0.28410462,0.3723869,0.3888888888888889
M1,2,T0,APPV717I,10000ms,50,0.21931703,0.32298875,0.780683,0.32298875,0.8
M1,2,T15,APPV717I,10000ms,50,0.8669448,0.25136217,0.13305523,0.2513622,0.1
M1,3,T0,APPV717I,10000ms,21,0.15529977,0.23053893,0.8447002,0.23053893,0.8571428571428571
M1,3,T15,APPV717I,10000ms,21,0.81796855,0.27454683,0.18203144,0.27454686,0.19047619047619047
M1,4,T0,APPV717I,0ms,18,0.23198806,0.33040822,0.7680119,0.33040822,0.7777777777777778
M1,4,T15,APPV717I,0ms,18,0.8781649,0.2067686,0.12183511,0.20676862,0.16666666666666666
M18,1,T0,APPV717I,0ms,3,0.34173226,0.5700306,0.65826774,0.5700306,0.6666666666666666
M18,1,T15,APPV717I,0ms,3,0.7712901,0.34137395,0.22870994,0.34137392,0.3333333333333333
M18,2,T0,APPV717I,10000ms,37,0.2284327,0.30555463,0.77156734,0.30555463,0.8108108108108109
M18,2,T15,APPV717I,10000ms,37,0.8066539,0.30701116,0.19334607,0.30701113,0.1891891891891892
M18,3,T0,APPV717I,10000ms,28,0.14272082,0.18925199,0.8572792,0.189252,0.9285714285714286
M18,3,T15,APPV717I,10000ms,28,0.67853206,0.37151852,0.3214679,0.37151852,0.35714285714285715
M18,4,T0,APPV717I,0ms,39,0.29462016,0.35789055,0.7053799,0.35789055,0.7435897435897436
M18,4,T15,APPV717I,0ms,39,0.7541595,0.32466003,0.24584049,0.32466003,0.3076923076923077
M19,1,T0,APPV717I,0ms,6,0.14999126,0.34993353,0.8500087,0.34993353,0.8333333333333334
M19,1,T15,APPV717I,0ms,6,0.7504294,0.38175943,0.24957065,0.38175943,0.16666666666666666
M19,2,T0,APPV717I,10000ms,30,0.1762636,0.26453945,0.82373637,0.26453945,0.8333333333333334
M19,2,T15,APPV717I,10000ms,30,0.89091116,0.20179646,0.109088846,0.20179646,0.1
M19,3,T0,APPV717I,10000ms,19,0.16071151,0.29860774,0.8392885,0.29860777,0.8421052631578947
M19,3,T15,APPV717I,10000ms,19,0.8871188,0.21203524,0.11288126,0.21203524,0.10526315789473684
M19,4,T0,APPV717I,0ms,20,0.23695786,0.30093688,0.7630421,0.30093685,0.75
M19,4,T15,APPV717I,0ms,20,0.81518143,0.25894627,0.18481857,0.25894627,0.2
M23,1,T0,APPV717I,0ms,14,0.21140407,0.35567373,0.788596,0.35567373,0.7857142857142857
M23,1,T15,APPV717I,0ms,14,0.9881867,0.024210861,0.011813274,0.02421087,0.0
M23,2,T0,APPV717I,10000ms,17,0.12319344,0.2532638,0.87680656,0.2532638,0.9411764705882353
M23,2,T15,APPV717I,10000ms,17,0.8544341,0.26773018,0.14556593,0.26773018,0.17647058823529413
M23,3,T0,APPV717I,10000ms,19,0.15587164,0.26530173,0.8441284,0.26530173,0.8947368421052632
M23,3,T15,APPV717I,10000ms,19,0.81392616,0.32241687,0.18607382,0.32241687,0.15789473684210525
M23,4,T0,APPV717I,0ms,19,0.28159168,0.40672556,0.7184083,0.40672556,0.7368421052631579
M23,4,T15,APPV717I,0ms,19,0.74853593,0.32342497,0.25146413,0.32342497,0.2631578947368421
N16,2,T0,APPV717I,10000ms,37,0.14682637,0.26427743,0.8531736,0.26427743,0.8918918918918919
N16,2,T15,APPV717I,10000ms,37,0.75752705,0.34631002,0.24247293,0.34631002,0.21621621621621623
N16,3,T0,APPV717I,10000ms,37,0.236905,0.32214823,0.76309496,0.32214823,0.7567567567567568
N16,3,T15,APPV717I,10000ms,37,0.8760309,0.16633312,0.123969145,0.16633312,0.02702702702702703
N16,4,T0,APPV717I,0ms,35,0.24221861,0.33573225,0.7577814,0.33573225,0.8
N16,4,T15,APPV717I,0ms,35,0.67241025,0.37047738,0.32758975,0.37047738,0.34285714285714286
N20,1,T0,APPV717I,0ms,10,0.30312878,0.3829769,0.69687116,0.3829769,0.7
N20,1,T15,APPV717I,0ms,10,0.8685382,0.23062216,0.13146183,0.23062216,0.1
N20,2,T0,APPV717I,10000ms,34,0.21734618,0.2967614,0.7826538,0.2967614,0.7941176470588235
N20,2,T15,APPV717I,10000ms,34,0.7727787,0.3019481,0.22722133,0.3019481,0.23529411764705882
N20,3,T0,APPV717I,10000ms,32,0.23850767,0.31189856,0.7614923,0.31189856,0.78125
N20,3,T15,APPV717I,10000ms,32,0.8644519,0.25008142,0.13554811,0.25008142,0.125
N20,4,T0,APPV717I,0ms,23,0.29009616,0.37422365,0.7099038,0.37422365,0.7391304347826086
N20,4,T15,APPV717I,0ms,23,0.72718924,0.32343373,0.2728107,0.32343373,0.30434782608695654
O19,1,T0,APPV717I,0ms,3,0.3289602,0.5219186,0.67103976,0.5219186,0.6666666666666666
O19,1,T15,APPV717I,0ms,3,0.8133748,0.32292473,0.18662517,0.32292473,0.3333333333333333
O19,2,T0,APPV717I,10000ms,20,0.19386324,0.34173822,0.8061368,0.3417382,0.85
O19,2,T15,APPV717I,10000ms,20,0.7858275,0.37325183,0.21417248,0.37325183,0.25
O19,3,T0,APPV717I,10000ms,25,0.30724502,0.35515332,0.692755,0.35515335,0.68
O19,3,T15,APPV717I,10000ms,25,0.821891,0.29524204,0.17810898,0.29524204,0.2
O19,4,T0,APPV717I,0ms,35,0.144927,0.25970405,0.855073,0.25970405,0.8857142857142857
O19,4,T15,APPV717I,0ms,35,0.8565887,0.26568845,0.14341125,0.26568845,0.11428571428571428
O2,1,T0,APPV717I,0ms,14,0.27388045,0.38444254,0.7261195,0.38444254,0.7857142857142857
O2,1,T15,APPV717I,0ms,14,0.7938958,0.31356883,0.20610423,0.31356883,0.2857142857142857
O2,2,T0,APPV717I,10000ms,42,0.3304893,0.36375678,0.66951066,0.36375678,0.7619047619047619
O2,2,T15,APPV717I,10000ms,42,0.7753305,0.34242332,0.22466949,0.34242332,0.2619047619047619
O2,3,T0,APPV717I,10000ms,38,0.2620899,0.3304579,0.7379101,0.3304579,0.7631578947368421
O2,3,T15,APPV717I,10000ms,38,0.8209295,0.27621695,0.1790705,0.27621695,0.18421052631578946
O2,4,T0,APPV717I,0ms,54,0.24696156,0.3491557,0.7530384,0.3491557,0.7592592592592593
O2,4,T15,APPV717I,0ms,54,0.73636556,0.33583483,0.26363444,0.33583483,0.24074074074074073
O20,1,T0,APPV717I,0ms,12,0.3167462,0.34397826,0.6832538,0.3439783,0.8333333333333334
O20,1,T15,APPV717I,0ms,12,0.9868248,0.021058483,0.013175205,0.021058466,0.0
O20,2,T0,APPV717I,10000ms,33,0.23177207,0.3046351,0.76822793,0.3046351,0.7878787878787878
O20,2,T15,APPV717I,10000ms,33,0.8670559,0.21925668,0.13294412,0.2192567,0.09090909090909091
O20,3,T0,APPV717I,10000ms,28,0.19204865,0.2941828,0.8079514,0.29418278,0.8214285714285714
O20,3,T15,APPV717I,10000ms,28,0.8729153,0.20166837,0.12708464,0.20166835,0.07142857142857142
O20,4,T0,APPV717I,0ms,17,0.2864492,0.31409603,0.7135508,0.31409603,0.7058823529411765
O20,4,T15,APPV717I,0ms,17,0.91093904,0.13470024,0.08906097,0.13470022,0.0
O3,1,T0,APPV717I,0ms,1,0.31332466,,0.68667537,,1.0
O3,1,T15,APPV717I,0ms,1,0.9908099,,0.009190081,,0.0
O3,2,T0,APPV717I,10000ms,24,0.08807874,0.22427201,0.91192126,0.22427201,0.9583333333333334
O3,2,T15,APPV717I,10000ms,24,0.69864243,0.3822584,0.3013576,0.38225836,0.25
O3,3,T0,APPV717I,10000ms,18,0.19212766,0.32243738,0.80787235,0.32243738,0.8333333333333334
O3,3,T15,APPV717I,10000ms,18,0.83920604,0.29244328,0.16079395,0.29244328,0.1111111111111111
O3,4,T0,APPV717I,0ms,15,0.14670926,0.28299096,0.85329074,0.28299096,0.8666666666666667
O3,4,T15,APPV717I,0ms,15,0.855992,0.21132173,0.14400801,0.21132173,0.13333333333333333
O6,1,T0,APPV717I,0ms,2,0.32328206,0.4571365,0.67671794,0.45713645,0.5
O6,1,T15,APPV717I,0ms,2,0.73962444,0.11475971,0.26037556,0.114759706,0.0
O6,2,T0,APPV717I,10000ms,26,0.24309519,0.3342347,0.75690484,0.3342347,0.8076923076923077
O6,2,T15,APPV717I,10000ms,26,0.86011946,0.22334601,0.13988054,0.22334601,0.11538461538461539
O6,3,T0,APPV717I,10000ms,26,0.16998029,0.27471364,0.8300197,0.27471364,0.8846153846153846
O6,3,T15,APPV717I,10000ms,26,0.8061747,0.30742484,0.19382532,0.30742484,0.19230769230769232
O6,4,T0,APPV717I,0ms,35,0.26871374,0.34956264,0.7312863,0.34956264,0.7428571428571429
O6,4,T15,APPV717I,0ms,35,0.77208775,0.3409919,0.22791225,0.3409919,0.2571428571428571
P24,1,T0,APPV717I,0ms,10,0.17079422,0.2784912,0.8292058,0.27849117,0.9
P24,1,T15,APPV717I,0ms,10,0.6971499,0.34963754,0.3028502,0.34963754,0.3
P24,2,T0,APPV717I,10000ms,50,0.17757314,0.2685963,0.82242686,0.26859626,0.86
P24,2,T15,APPV717I,10000ms,50,0.6940365,0.35007688,0.30596352,0.35007688,0.28
P24,3,T0,APPV717I,10000ms,31,0.15711369,0.2531362,0.8428863,0.2531362,0.9032258064516129
P24,3,T15,APPV717I,10000ms,31,0.7535192,0.32410347,0.24648084,0.32410347,0.25806451612903225
P24,4,T0,APPV717I,0ms,17,0.12815654,0.22310433,0.87184346,0.22310433,0.9411764705882353
P24,4,T15,APPV717I,0ms,17,0.6395017,0.37196618,0.3604983,0.3719662,0.35294117647058826
